7084.886638	9.531e-28	0.0283	0.24
7084.959042	2.841e-27	0.0284	0.24
7085.00817	2.542e-23	0.0586	0.57
7085.070264	1.247e-28	0.0498	0.57
7085.251517	2.898e-24	0.0198	0.57
7085.251527	8.693e-24	0.0244	0.57
7085.331	2.017e-24	0.0767	0.61
7085.335552	1.582e-29	0.0677	0.57
7085.44764	6.955e-28	0.0601	0.56
7085.490792	2.186e-26	0.0726	0.61
7085.493726	4.785e-29	0.0487	0.57
7085.577054	9.394e-27	0.0557	0.61
7085.642712	1.667e-28	0.0381	0.51
7085.649638	1.066e-29	0.0962	0.89
7085.684127	1.338e-28	0.0078	0.36
7085.778396	5.632e-28	0.0522	0.62
7085.793236	3.309e-29	0.0322	0.36
7085.802135	1.687e-27	0.0508	0.62
7085.835517	7.829e-28	0.0833	0.67
7085.87603	5.93e-22	0.088	0.7
7085.971117	2.2e-29	0.042	0.62
7086.032477	3.262e-29	0.0665	0.61
7086.062107	5.721e-29	0.0388	0.51
7086.311101	3.165e-27	0.0711	0.62
7086.394006	6.672e-27	0.0423	0.48
7086.40627	1.553e-24	0.0777	0.61
7086.564811	2.676e-29	0.0405	0.38
7086.71054	7.665e-26	0.0969	0.71
7086.74522	4.034e-26	0.1043	0.69
7086.761785	1.214e-29	0.0672	0.67
7086.887085	1.418e-27	0.0643	0.56
7086.90671	3.582e-22	0.0961	0.71
7086.920712	9.095e-28	0.0913	0.69
7087.102616	3.666e-29	0.0668	0.67
7087.639507	3.119e-25	0.0394	0.62
7087.646054	9.356e-25	0.0414	0.62
7087.662621	3.457e-26	0.0549	0.61
7087.741092	1.594e-29	0.0162	0.24
7088.050132	3.058e-26	0.0595	0.56
7088.113386	1.009e-28	0.0544	0.48
7088.271084	7.206e-29	0.1044	0.72
7088.305097	1.112e-29	0.0212	0.39
7088.320348	8.036e-29	0.0733	0.61
7088.442186	8.671e-28	0.0838	0.67
7088.640129	2.418e-27	0.0899	0.69
7088.768171	8.453e-26	0.0688	0.48
7088.8002	6.293e-23	0.0826	0.62
7088.803344	1.048e-27	0.0906	0.71
7088.825306	2.865e-28	0.0759	0.56
7088.849683	1.036e-27	0.0589	0.36
7088.97383	4.478e-22	0.0903	0.67
7089.196053	1.206e-29	0.0567	0.36
7089.259943	1.787e-29	0.0938	0.81
7089.35028	8.23e-24	0.0809	0.61
7089.352179	5.142e-25	0.0171	0.56
7089.354088	1.543e-24	0.0171	0.56
7089.381586	3.712e-29	0.101	0.71
7089.418372	1.884e-28	0.0892	0.62
7089.546607	9.777e-29	0.0531	0.51
7089.598842	2.658e-26	0.0746	0.62
7089.70631	2.251e-23	0.0637	0.56
7089.744029	8.674e-28	0.095	0.72
7089.75412	1.13e-24	0.049	0.56
7089.775227	3.734e-28	0.0761	0.71
7089.81986	1.012e-28	0.0744	0.48
7089.893992	3.586e-25	0.046	0.56
7089.895362	4.261e-28	0.0548	0.48
7089.89595	1.372e-22	0.0885	0.68
7089.958082	1.176e-29	0.0479	0.24
7089.995737	9.676e-26	0.0667	0.39
7090.047315	1.614e-25	0.0998	0.8
7090.141931	8.063e-29	0.0622	0.69
7090.159349	1.614e-25	0.0287	0.36
7090.17242	2.69e-29	0.0625	0.69
7090.179473	4.318e-29	0.0338	0.38
7090.265514	1.971e-29	0.077	0.57
7090.302159	1.103e-27	0.0316	0.36
7090.34518	1.162e-25	0.0408	0.61
7090.374968	9.008e-29	0.0418	0.48
7090.385552	5.194e-28	0.075	0.48
7090.47821	5.002e-23	0.075	0.59
7090.636638	8.232e-27	0.0727	0.53
7090.66697	8.068e-25	0.0777	0.67
7090.793517	1.565e-26	0.0282	0.39
7090.812962	5.206e-27	0.0282	0.39
7090.99792	5.729e-23	0.0823	0.61
7091.06957	4.082e-26	0.0163	0.36
7091.080057	3.134e-27	0.0407	0.24
7091.088485	1.311e-26	0.0161	0.36
7091.139862	1.039e-28	0.0828	0.57
7091.1803	1.61e-27	0.0394	0.24
7091.185961	3.749e-28	0.077	0.57
7091.216151	8.157e-29	0.0688	0.39
7091.236078	4.105e-29	0.0761	0.61
7091.282875	4.873e-28	0.0584	0.57
7091.40332	2.178e-26	0.0374	0.51
7091.42788	4.438e-25	0.064	0.61
7091.432642	4.406e-25	0.0109	0.36
7091.522191	1.452e-25	0.0129	0.36
7091.539606	5.616e-27	0.0697	0.39
7091.628199	9.404e-28	0.0908	0.67
7091.761008	1.819e-28	0.0387	0.56
7091.762909	7.741e-29	0.0746	0.61
7091.78874	1.465e-27	0.059	0.41
7091.85248	4.76e-23	0.0645	0.62
7091.90189	5.509e-28	0.0389	0.56
7091.916425	5.308e-28	0.022	0.36
7091.957878	6.539e-29	0.0533	0.36
7092.011681	1.184e-28	0.0316	0.24
7092.05889	5.688e-26	0.044	0.48
7092.0975	3.086e-24	0.0742	0.67
7092.339576	6.275e-27	0.0766	0.51
7092.37135	1.436e-22	0.0695	0.62
7092.410268	2.471e-29	0.0824	0.68
7092.427791	7.629e-29	0.0339	0.36
7092.443783	3.805e-26	0.0282	0.24
7092.49497	1.194e-21	0.08	0.61
7092.592393	6.817e-29	0.0077	0.41
7092.614883	6.052e-26	0.0619	0.48
7092.617393	4.35e-26	0.0814	0.62
7092.64183	3.507e-28	0.0901	0.71
7092.691765	3.141e-25	0.0811	0.69
7092.715028	7.422e-27	0.0777	0.56
7092.95574	1.433e-28	0.0601	0.39
7093.058791	2.16e-27	0.0954	0.71
7093.0974	2.343e-29	0.0167	0.41
7093.180246	1.918e-26	0.0415	0.39
7093.24528	2.267e-23	0.0655	0.56
7093.305878	8.07e-29	0.0916	0.62
7093.427827	1.557e-29	0.044	0.24
7093.49966	5.118e-29	0.0933	0.71
7093.504281	3.161e-28	0.0616	0.61
7093.58183	8.472e-25	0.0797	0.69
7093.752715	6.137e-26	0.0578	0.61
7093.936839	6.609e-29	0.0998	0.69
7093.966075	6.701e-26	0.0303	0.39
7094.06723	1.428e-21	0.0819	0.62
7094.090329	4.829e-26	0.0135	0.36
7094.152942	1.58e-26	0.0485	0.24
7094.161207	2.29e-26	0.0311	0.24
7094.188752	1.695e-26	0.0152	0.36
7094.2184	1.849e-27	0.0326	0.48
7094.2222	6.162e-28	0.0311	0.48
7094.226068	8.511e-28	0.0471	0.39
7094.288839	1.468e-28	0.0555	0.56
7094.289362	1.004e-26	0.0962	0.69
7094.292389	7.824e-26	0.0616	0.51
7094.322077	1.003e-28	0.0807	0.65
7094.468735	1.717e-28	0.0321	0.48
7094.469204	5.151e-28	0.0321	0.48
7094.587824	4.286e-29	0.0514	0.48
7094.68301	3.974e-21	0.059	0.61
7094.686754	3.78e-29	0.0252	0.36
7094.73373	1.311e-21	0.059	0.61
7094.939665	2.697e-29	0.0598	0.48
7095.44361	7.181e-24	0.0881	0.64
7095.538581	6.178e-27	0.0265	0.24
7095.67274	5.971e-23	0.069	0.57
7095.85518	3.252e-21	0.0754	0.62
7095.923087	2.498e-26	0.0283	0.48
7095.92488	7.491e-26	0.0283	0.48
7095.947767	3.316e-28	0.0799	0.62
7095.96443	1.251e-25	0.0223	0.39
7095.969257	9.553e-27	0.0356	0.24
7096.089568	6.067e-29	0.0307	0.24
7096.250589	3.475e-26	0.0224	0.39
7096.37551	1.029e-24	0.0888	0.67
7096.396977	1.558e-28	0.0312	0.24
7096.400056	7.344e-29	0.0737	0.56
7096.404091	2.263e-26	0.0479	0.48
7096.59281	3.126e-29	0.0635	0.39
7096.622414	6.935e-29	0.0803	0.69
7096.643413	4.449e-29	0.0243	0.38
7096.84137	1.105e-22	0.0755	0.57
7096.843487	2.749e-29	0.029	0.36
7096.974236	4.743e-29	0.013	0.36
7096.978844	2.465e-29	0.0585	0.57
7097.07652	1.022e-28	0.1021	0.69
7097.145979	2.031e-29	0.0177	0.36
7097.189857	1.635e-28	0.0268	0.36
7097.253042	1.554e-29	0.0408	0.56
7097.27248	1.009e-24	0.0891	0.69
7097.278792	4.891e-29	0.0782	0.51
7097.34117	8.875e-23	0.0827	0.67
7097.37712	8.956e-22	0.0681	0.67
7097.38673	3.913e-23	0.0389	0.51
7097.421545	1.378e-24	0.0799	0.62
7097.424814	7.521e-29	0.0409	0.56
7097.5244	2.909e-22	0.0708	0.67
7097.564894	6.487e-26	0.0684	0.48
7097.592324	6.989e-26	0.0855	0.67
7097.68443	2.014e-27	0.0372	0.39
7097.698723	3.713e-27	0.0254	0.36
7097.71344	1.23e-23	0.0365	0.51
7097.802159	1.483e-27	0.0391	0.57
7097.835383	4.956e-28	0.0386	0.57
7097.921352	8.762e-27	0.0592	0.36
7097.92973	3.053e-29	0.0926	0.71
7097.96948	2.017e-25	0.0961	0.66
7098.09416	1.146e-22	0.0827	0.65
7098.159731	1.404e-28	0.0824	0.56
7098.31642	1.953e-27	0.0401	0.24
7098.406947	2.199e-29	0.0369	0.36
7098.584997	2.072e-27	0.084	0.69
7098.6329	1.815e-25	0.0897	0.71
7098.700218	1.371e-26	0.0646	0.57
7099.07489	1.097e-28	0.0533	0.24
7099.19341	1.594e-24	0.0831	0.62
7099.24939	2.489e-24	0.0805	0.71
7099.252761	4.309e-28	0.0704	0.62
7099.279264	1.316e-26	0.0897	0.67
7099.29407	1.553e-29	0.0293	0.51
7099.299105	7.992e-29	0.0268	0.36
7099.334082	2.553e-29	0.0559	0.61
7099.411489	5.289e-29	0.0776	0.71
7099.489247	1.178e-25	0.008	0.38
7099.489576	3.923e-26	0.0104	0.38
7099.679775	2.4e-29	0.0767	0.69
7099.70464	1.017e-22	0.0835	0.55
7099.746953	2.157e-26	0.027	0.39
7099.760074	1.475e-27	0.0609	0.56
7099.810531	3.244e-29	0.0669	0.39
7099.908427	1.587e-28	0.0758	0.71
7099.973086	2.085e-29	0.0446	0.39
7100.022865	2.096e-25	0.0479	0.51
7100.099239	1.427e-28	0.0152	0.36
7100.10455	1.278e-26	0.0475	0.48
7100.120656	1.043e-25	0.0281	0.51
7100.121301	3.132e-25	0.0301	0.51
7100.190125	2.178e-25	0.0938	0.67
7100.303283	5.704e-28	0.0838	0.62
7100.334594	6.422e-29	0.0311	0.38
7100.394419	8.968e-29	0.0331	0.36
7100.409889	8.314e-27	0.0799	0.56
7100.622067	6.388e-28	0.0369	0.36
7100.639404	8.516e-27	0.0834	0.51
7100.6438	3.413e-22	0.1008	0.62
7100.67534	1.468e-23	0.0885	0.73
7100.761909	1.661e-27	0.0778	0.61
7100.810712	1.998e-29	0.0285	0.48
7100.82991	6.979e-23	0.0955	0.71
7100.831778	9.683e-26	0.0959	0.69
7101.007529	6.457e-28	0.0385	0.36
7101.02843	3.51e-24	0.0698	0.57
7101.086709	2.429e-26	0.0548	0.48
7101.096678	7.097e-29	0.0649	0.57
7101.28021	4.841e-25	0.0554	0.56
7101.365475	1.311e-28	0.0508	0.38
7101.381269	1.387e-27	0.0752	0.51
7101.416958	3.11e-29	0.0803	0.67
7101.421685	1.451e-28	0.0477	0.48
7101.489844	2.585e-29	0.0984	0.71
7101.54585	1.665e-29	0.0416	0.56
7101.56805	4.236e-24	0.0732	0.67
7101.58456	1.038e-28	0.0229	0.39
7101.635117	5.318e-27	0.0766	0.57
7101.654345	5.43e-29	0.0406	0.39
7101.698231	2.367e-28	0.0313	0.36
7101.8605	1.04e-29	0.0563	0.38
7101.912044	8.278e-27	0.0752	0.61
7102.05223	4.236e-24	0.0685	0.61
7102.088326	5.264e-29	0.0783	0.56
7102.13283	1.319e-25	0.076	0.57
7102.141722	5.123e-28	0.0682	0.48
7102.147163	1.357e-25	0.0431	0.56
7102.151903	4.525e-26	0.043	0.56
7102.207258	3.691e-29	0.024	0.2
7102.32172	1.343e-24	0.0846	0.67
7102.353896	1.883e-29	0.0826	0.61
7102.50599	2.84e-23	0.0658	0.57
7102.813337	7.444e-29	0.0341	0.36
7102.84379	3.533e-29	0.1009	0.69
7102.96697	2.905e-24	0.0897	0.69
7103.114345	3.752e-25	0.028	0.56
7103.114353	1.125e-24	0.028	0.56
7103.16163	5.801e-27	0.082	0.67
7103.241663	1.209e-29	0.0364	0.41
7103.319441	1.377e-29	0.0669	0.57
7103.335561	4.511e-28	0.0212	0.36
7103.465356	4.606e-28	0.0306	0.24
7103.523719	1.831e-25	0.0481	0.56
7103.534822	1.189e-27	0.0727	0.56
7103.633218	2.894e-29	0.0863	0.62
7103.636399	2.415e-29	0.0349	0.57
7103.757539	6.137e-28	0.092	0.69
7103.810145	6.949e-29	0.0537	0.62
7103.81032	1.047e-29	0.034	0.56
7103.811029	9.837e-28	0.0398	0.61
7103.813174	2.953e-27	0.0433	0.61
7103.82998	1.343e-24	0.0601	0.54
7103.839312	9.296e-27	0.0354	0.39
7103.844805	2.348e-29	0.0553	0.62
7103.932978	9.723e-29	0.0283	0.51
7103.935667	3.239e-29	0.0273	0.51
7103.939275	1.473e-28	0.0793	0.67
7104.022772	6.739e-28	0.0884	0.67
7104.091299	9.68e-27	0.0827	0.76
7104.19595	2.138e-24	0.07	0.51
7104.20414	1.291e-24	0.0936	0.69
7104.354317	1.378e-29	0.0072	0.41
7104.406429	1.069e-26	0.0836	0.72
7104.407627	1.596e-27	0.0313	0.24
7104.471681	1.636e-28	0.1001	0.69
7104.540199	1.246e-26	0.0744	0.56
7104.61877	2.618e-21	0.08	0.67
7104.697265	2.891e-27	0.0657	0.59
7104.712696	5.84e-29	0.0659	0.57
7104.746971	1.057e-28	0.0634	0.39
7104.809569	4.78e-29	0.0503	0.39
7104.862754	8.79e-28	0.0783	0.61
7104.911765	1.001e-26	0.0844	0.68
7105.162505	2.271e-28	0.0622	0.24
7105.206904	7.303e-28	0.0325	0.39
7105.214877	2.846e-29	0.0828	0.61
7105.309756	6.421e-28	0.0175	0.41
7105.338398	2.068e-28	0.0912	0.69
7105.472075	1.512e-27	0.0663	0.48
7105.533256	2.761e-28	0.1037	0.76
7105.579724	1.464e-29	0.0336	0.39
7105.602162	1.301e-27	0.0738	0.57
7105.672188	3.121e-29	0.0854	0.61
7105.76107	3.239e-22	0.1009	0.71
7105.81347	4.047e-25	0.0553	0.57
7105.821053	3.964e-28	0.0626	0.51
7105.85466	4.075e-21	0.0855	0.67
7105.894865	1.009e-27	0.0937	0.68
7105.93991	5.487e-23	0.0679	0.61
7105.944756	5.051e-29	0.1026	0.71
7106.00474	2.219e-24	0.0858	0.69
7106.026067	1.822e-28	0.0354	0.36
7106.248485	9.181e-29	0.0508	0.36
7106.277254	6.705e-29	0.0501	0.57
7106.296516	2.012e-28	0.0534	0.57
7106.328896	1.584e-29	0.075	0.57
7106.48933	2.38e-24	0.0584	0.57
7106.54342	1.17e-24	0.0541	0.57
7106.568318	1.703e-26	0.0912	0.67
7106.617857	3.58e-28	0.0726	0.56
7106.744784	1.67e-26	0.0871	0.61
7106.744819	2.796e-26	0.0052	0.41
7106.745085	9.535e-27	0.0087	0.41
7106.77677	1.614e-24	0.092	0.71
7106.83658	3.437e-22	0.086	0.64
7107.0455	4.193e-28	0.0325	0.56
7107.0455	1.397e-28	0.0325	0.56
7107.0928	1.19e-21	0.1062	0.69
7107.145825	2.286e-28	0.0375	0.39
7107.186524	6.806e-29	0.0298	0.36
7107.27073	7.141e-24	0.059	0.41
7107.464467	6.108e-28	0.0493	0.51
7107.497193	1.758e-29	0.0307	0.24
7107.533373	8.914e-29	0.0414	0.48
7107.59741	5.123e-25	0.1026	0.69
7107.660562	2.923e-28	0.0432	0.48
7107.699299	1.89e-29	0.0481	0.57
7107.84233	8.835e-22	0.0804	0.67
7107.849572	1.173e-28	0.09	0.69
7107.971798	3.146e-27	0.0976	0.71
7107.98753	1.776e-28	0.0502	0.67
7107.991176	5.955e-29	0.0451	0.67
7108.00124	9.324e-26	0.0566	0.57
7108.062525	5.203e-26	0.0676	0.24
7108.140607	6.89e-29	0.0899	0.69
7108.255982	1.451e-29	0.0679	0.39
7108.37843	3.832e-25	0.0975	0.89
7108.591489	2.108e-28	0.0383	0.36
7108.688477	1.711e-28	0.0177	0.24
7108.713402	2.051e-24	0.0541	0.61
7108.71466	1.642e-21	0.0982	0.62
7108.90122	7.584e-25	0.053	0.61
7108.936117	5.018e-29	0.0174	0.24
7108.96969	1.217e-29	0.0318	0.51
7108.983264	3.527e-29	0.0476	0.56
7109.013485	3.645e-29	0.0309	0.51
7109.053382	6.674e-29	0.0381	0.36
7109.100308	5.352e-28	0.0211	0.57
7109.10056	1.606e-27	0.0322	0.57
7109.1257	2.005e-25	0.0616	0.51
7109.264526	2.169e-26	0.053	0.57
7109.285172	5.392e-29	0.0325	0.48
7109.286147	1.618e-28	0.0325	0.48
7109.351485	1.094e-29	0.085	0.75
7109.528836	4.417e-27	0.0318	0.57
7109.529344	1.325e-26	0.0349	0.57
7109.59693	5.122e-29	0.0622	0.39
7109.689362	9.983e-27	0.0317	0.39
7109.709024	4.543e-28	0.0286	0.36
7109.825186	2.266e-25	0.0833	0.67
7109.82996	2.279e-24	0.0711	0.62
7109.844857	3.241e-27	0.0781	0.62
7109.86294	3.913e-24	0.0853	0.67
7109.961413	2.491e-29	0.0339	0.48
7110.056702	3.487e-27	0.0321	0.39
7110.125421	1.21e-25	0.0966	0.7
7110.208357	2.522e-29	0.0381	0.39
7110.239567	8.57e-28	0.0954	0.71
7110.31325	4.438e-26	0.0803	0.62
7110.428391	7.113e-29	0.0341	0.48
7110.54258	8.27e-25	0.0522	0.62
7110.57649	2.421e-24	0.06	0.62
7110.637834	3.998e-29	0.0309	0.39
7110.65218	6.858e-26	0.0814	0.61
7110.678642	8.956e-29	0.0917	0.71
7110.698655	2.753e-27	0.0596	0.57
7110.800239	7.007e-27	0.0539	0.57
7110.824706	8.146e-29	0.0947	0.69
7110.937468	1.85e-28	0.0302	0.39
7111.06362	2.42e-27	0.0705	0.24
7111.088655	8.41e-28	0.082	0.56
7111.16252	5.204e-24	0.0844	0.64
7111.22598	3.328e-23	0.074	0.53
7111.263901	8.475e-27	0.034	0.56
7111.268814	2.824e-27	0.0317	0.56
7111.393976	1.128e-29	0.052	0.56
7111.44619	1.674e-22	0.072	0.61
7111.55093	8.233e-28	0.0723	0.48
7111.63323	5.85e-25	0.074	0.51
7111.720319	1.338e-29	0.0425	0.36
7111.72797	2.429e-29	0.0454	0.4
7111.76657	5.285e-26	0.0193	0.24
7111.97659	1.006e-26	0.0197	0.24
7111.996925	2.78e-27	0.0546	0.51
7112.07855	1.439e-27	0.0395	0.36
7112.091536	1.002e-27	0.0309	0.48
7112.14997	4.438e-26	0.0727	0.51
7112.154928	2.437e-27	0.0555	0.36
7112.181763	3.331e-28	0.0306	0.48
7112.200337	1.153e-27	0.0311	0.51
7112.224489	3.457e-27	0.031	0.51
7112.229292	1.973e-28	0.0238	0.36
7112.262233	3.182e-28	0.0303	0.39
7112.279845	1.059e-28	0.0303	0.39
7112.473385	1.098e-27	0.0834	0.62
7112.486217	6.406e-29	0.0789	0.56
7112.585259	3.875e-27	0.0372	0.36
7112.631591	2.619e-28	0.0598	0.48
7112.861184	1.671e-27	0.0743	0.62
7112.887281	3.548e-29	0.0103	0.38
7113.037804	1.497e-29	0.0709	0.69
7113.04696	3.569e-26	0.0293	0.36
7113.18815	1.009e-22	0.09	0.66
7113.203417	6.853e-29	0.0287	0.36
7113.22849	7.033e-29	0.0737	0.48
7113.26299	3.074e-28	0.0856	0.61
7113.267985	1.39e-27	0.0222	0.36
7113.290897	9.076e-26	0.0964	0.68
7113.2918	4.438e-23	0.079	0.61
7113.309878	6.237e-27	0.0594	0.24
7113.319279	6.344e-27	0.0042	0.41
7113.320047	2.115e-27	0.0143	0.41
7113.48429	4.841e-24	0.0275	0.48
7113.52337	9.844e-29	0.0638	0.51
7113.65622	1.46e-23	0.0294	0.48
7113.723459	1.146e-27	0.042	0.51
7113.747233	1.864e-27	0.0409	0.39
7113.754806	1.575e-29	0.0293	0.36
7113.79349	4.438e-26	0.0824	0.68
7113.848272	3.441e-28	0.0349	0.51
7113.86941	3.55e-25	0.0951	0.71
7113.994607	1.13e-28	0.0341	0.51
7114.14695	4.022e-28	0.0426	0.51
7114.276709	5.31e-28	0.0395	0.36
7114.31826	4.115e-25	0.0918	0.69
7114.475451	5.855e-28	0.0208	0.36
7114.493237	1.692e-28	0.0777	0.56
7114.603955	4.578e-29	0.0886	0.61
7114.658765	5.988e-27	0.0229	0.24
7114.666497	1.748e-29	0.0888	0.61
7114.687546	3.219e-28	0.0654	0.53
7114.814349	1.359e-27	0.0474	0.24
7115.03532	9.803e-23	0.0626	0.61
7115.09151	3.808e-25	0.0845	0.57
7115.31227	1.122e-22	0.091	0.61
7115.335022	3.461e-27	0.0842	0.62
7115.374557	8.466e-27	0.0802	0.51
7115.48955	3.752e-22	0.0888	0.73
7115.517224	3.194e-26	0.0762	0.62
7115.571092	1.015e-27	0.0378	0.51
7115.571788	3.047e-27	0.0378	0.51
7115.6402	1.46e-25	0.0739	0.62
7115.66553	1.447e-28	0.0515	0.36
7115.873661	4.27e-27	0.0454	0.48
7116.017994	1.004e-27	0.0904	0.62
7116.06681	7.988e-23	0.0868	0.57
7116.09269	2.018e-26	0.0325	0.48
7116.119198	2.389e-29	0.0796	0.57
7116.19854	4.478e-22	0.0905	0.69
7116.210725	6.131e-26	0.0326	0.48
7116.214958	2.185e-27	0.0324	0.36
7116.371052	5.703e-26	0.0404	0.39
7116.432176	1.525e-28	0.0997	0.71
7116.468837	6.286e-25	0.0616	0.61
7116.47652	3.32e-23	0.0736	0.61
7116.828944	4.97e-28	0.0637	0.48
7116.88793	1.8e-26	0.0221	0.24
7116.93513	1.815e-24	0.0954	0.67
7116.987728	3.602e-27	0.0862	0.62
7116.994966	2.649e-26	0.0769	0.61
7117.053915	2.509e-25	0.0744	0.48
7117.2361	2.699e-29	0.0171	0.56
7117.24938	2.203e-21	0.08	0.62
7117.252058	4.752e-28	0.0327	0.56
7117.28826	1.42e-27	0.0328	0.56
7117.347986	1.374e-25	0.041	0.36
7117.366598	1.914e-29	0.0594	0.56
7117.42026	6.455e-21	0.0742	0.62
7117.424061	2.37e-29	0.018	0.38
7117.444974	1.168e-29	0.0905	0.69
7117.451441	8.137e-28	0.0784	0.51
7117.480447	2.881e-29	0.087	0.61
7117.48059	4.72e-22	0.0908	0.7
7117.518744	3.319e-27	0.06	0.39
7117.596442	2.07e-29	0.0739	0.51
7117.617814	4.416e-26	0.0193	0.24
7117.700137	9.905e-28	0.0943	0.69
7117.720043	2.081e-28	0.0272	0.24
7117.752963	1.34e-25	0.0179	0.15
7117.75474	7.06e-21	0.0897	0.67
7118.049468	7.889e-27	0.0274	0.24
7118.08869	2.945e-23	0.0752	0.61
7118.105361	2.392e-26	0.0533	0.39
7118.151147	1.701e-26	0.0677	0.56
7118.215866	4.289e-27	0.0894	0.67
7118.286994	2.078e-29	0.0697	0.24
7118.390003	1.756e-27	0.0806	0.57
7118.391254	4.429e-29	0.0734	0.61
7118.540574	2.432e-27	0.0371	0.36
7118.657626	2.921e-25	0.0467	0.57
7118.667947	5.436e-28	0.0523	0.48
7118.67948	1.565e-23	0.0715	0.56
7118.7651	3.57e-25	0.0501	0.57
7118.79555	1.049e-24	0.0534	0.57
7119.28583	2.053e-28	0.0508	0.39
7119.304173	1.286e-27	0.0124	0.41
7119.306437	4.285e-28	0.0143	0.41
7119.3613	3.892e-29	0.0336	0.51
7119.37565	6.253e-25	0.0861	0.69
7119.441716	1.99e-29	0.0997	0.69
7119.623527	5.476e-28	0.052	0.67
7119.684861	1.582e-29	0.0271	0.48
7119.727663	1.874e-29	0.0978	0.69
7119.81953	2.392e-22	0.0903	0.68
7119.901111	1.451e-27	0.0415	0.56
7119.908506	7.914e-27	0.0383	0.24
7119.993078	7.739e-26	0.0872	0.57
7120.113689	7.353e-29	0.0183	0.38
7120.131249	5.334e-27	0.0343	0.57
7120.13215	1.327e-27	0.0631	0.87
7120.132732	7.952e-28	0.0836	0.61
7120.132823	1.776e-27	0.0312	0.57
7120.162253	4.46e-27	0.043	0.56
7120.20221	2.259e-23	0.0733	0.57
7120.212463	2.548e-26	0.0407	0.24
7120.24657	6.262e-28	0.0981	0.69
7120.25606	4.426e-28	0.0593	0.61
7120.2657	1.19e-25	0.0782	0.51
7120.35735	1.702e-21	0.0852	0.67
7120.430839	2.418e-28	0.0262	0.38
7120.656724	5.892e-26	0.0151	0.36
7120.661501	1.767e-25	0.0136	0.36
7120.800407	1.494e-29	0.0405	0.51
7120.887363	2.672e-26	0.0145	0.39
7121.128694	1.782e-27	0.0829	0.67
7121.234523	1.359e-29	0.0746	0.57
7121.287063	2.844e-29	0.0566	0.36
7121.446191	3.307e-29	0.0906	0.62
7121.62046	7.262e-25	0.0995	0.53
7121.69386	1.017e-21	0.093	0.71
7121.74804	1.009e-23	0.0657	0.59
7121.775588	1.771e-29	0.0784	0.57
7121.892429	4.153e-29	0.0522	0.36
7121.97013	1.069e-22	0.0897	0.69
7122.125853	1.463e-29	0.0709	0.61
7122.16867	2.017e-25	0.0897	0.67
7122.232559	4.575e-26	0.0739	0.51
7122.275565	2.624e-29	0.0394	0.38
7122.29664	2.521e-24	0.0952	0.71
7122.361669	6.406e-28	0.0622	0.57
7122.382454	1.825e-26	0.0326	0.61
7122.382619	6.084e-27	0.0263	0.61
7122.424535	1.065e-28	0.0292	0.38
7122.481	7.06e-23	0.0855	0.73
7122.51225	2.057e-24	0.0913	0.69
7122.55101	4.68e-23	0.058	0.56
7122.652583	2.084e-28	0.0544	0.36
7122.67553	9.682e-23	0.0906	0.62
7122.696323	2.542e-29	0.0377	0.24
7122.73445	4.68e-23	0.0836	0.72
7122.794401	3.038e-25	0.0328	0.51
7122.796371	6.971e-28	0.0354	0.24
7122.826977	1.21e-25	0.0328	0.51
7122.91045	1.134e-23	0.0962	0.69
7122.99212	2.608e-29	0.0269	0.36
7123.162602	6.411e-28	0.0289	0.24
7123.35847	1.21e-24	0.0278	0.51
7123.48471	1.424e-24	0.075	0.48
7123.613854	2.864e-26	0.0797	0.61
7123.779357	7.1e-26	0.081	0.65
7123.83457	2.925e-22	0.0894	0.66
7123.92943	3.39e-28	0.0474	0.48
7123.971401	9.927e-28	0.0438	0.36
7123.982533	3.984e-29	0.0432	0.39
7124.021668	3.812e-29	0.0697	0.62
7124.06541	5.244e-24	0.0899	0.69
7124.11632	2.34e-25	0.0496	0.56
7124.275674	4.987e-28	0.0798	0.51
7124.303457	1.279e-28	0.0269	0.39
7124.306051	4.26e-29	0.0269	0.39
7124.44443	7.867e-26	0.0732	0.57
7124.47735	3.318e-28	0.0208	0.72
7124.501295	1.037e-29	0.0615	0.36
7124.568992	3.425e-29	0.0879	0.57
7124.576706	1.371e-28	0.0438	0.48
7124.596387	2.005e-27	0.0406	0.24
7124.606622	4.774e-29	0.0208	0.36
7124.624437	1.237e-28	0.0667	0.62
7124.63957	6.293e-25	0.0827	0.66
7124.733907	7.94e-29	0.0088	0.41
7124.734758	2.381e-28	0.0088	0.41
7125.315831	7.775e-27	0.0919	0.83
7125.340432	2.229e-29	0.0975	0.69
7125.903386	1.481e-26	0.0478	0.57
7126.002314	4.983e-27	0.0447	0.57
7126.01872	2.078e-22	0.0859	0.62
7126.09521	6.132e-24	0.0908	0.69
7126.175297	8.907e-26	0.096	0.71
7126.217787	6.598e-29	0.0294	0.48
7126.240367	5.285e-28	0.042	0.39
7126.34108	1.957e-25	0.0821	0.61
7126.453984	5.642e-29	0.0283	0.36
7126.54684	1.279e-23	0.0503	0.62
7126.549161	1.461e-24	0.0867	0.62
7126.614497	1.569e-25	0.1044	0.72
7126.62257	4.062e-28	0.0719	0.61
7126.62825	2.558e-24	0.0906	0.71
7126.794394	2.676e-27	0.0138	0.36
7126.882892	9.067e-29	0.0866	0.67
7127.03483	5.809e-22	0.1004	0.8
7127.27788	4.72e-23	0.0518	0.62
